receipt_id,purchased_at,customer_id,store_code,till_number
5633,2021-02-07,11588,1,1
5634,2021-01-18,1113,1,3
5635,2021-11-03,6626,3,4
5636,2021-02-18,10268,3,3
5637,2020-09-27,1270,3,4
5638,2021-02-09,14212,1,2
5639,2021-08-30,2315,3,1
5640,2021-05-25,10531,0,6
5641,2021-02-11,9985,1,5
5642,2020-11-12,8012,3,4
5643,2020-08-11,4676,3,10
5644,2021-04-06,5718,2,4
5646,2021-10-24,15308,1,4
5647,2021-05-18,5024,3,10
5648,2020-11-30,13876,0,1
5649,2022-01-22,4935,0,1
5650,2021-07-14,12077,3,6
5651,2020-10-10,12291,3,3
5652,2020-11-06,3137,3,3
5653,2021-04-05,1763,0,5
5654,2020-08-13,16208,2,2
5655,2021-08-29,15308,1,3
5656,2021-04-05,11137,0,3
5657,2021-03-17,2876,3,5
5658,2021-07-14,12634,1,5
5659,2021-01-29,7707,3,5
5660,2021-04-14,4273,3,2
5661,2022-01-17,8799,3,5
5662,2021-03-11,12655,2,1
5663,2020-08-04,1142,2,3
5664,2021-07-08,15669,1,2
5665,2021-01-31,7934,2,3
5666,2021-03-18,6912,2,3
5667,2020-10-29,16067,1,3
5668,2021-12-15,10078,3,2
5669,2022-01-16,6590,1,5
5670,2020-10-30,2963,3,7
5671,2021-10-02,34,2,5
5672,2021-12-31,677,3,1
5673,2021-01-13,14457,3,6
5674,2020-07-24,7878,2,3
5675,2021-06-21,5276,0,1
5676,2021-01-05,1699,2,3
5677,2021-07-25,5329,2,6
5678,2020-07-28,12166,3,3
5679,2021-10-25,13262,2,2
5680,2021-06-17,15466,3,1
5681,2021-08-12,12494,3,6
5682,2020-10-14,11745,2,2
5683,2021-01-25,3986,2,2
5684,2021-04-09,9481,2,5
5685,2022-02-02,2122,1,1
5686,2021-04-20,10489,1,1
5687,2021-07-01,15340,1,6
5688,2020-12-29,9325,2,8
5689,2020-12-17,9202,2,7
5690,2021-06-07,16221,1,1
5691,2022-01-08,15228,0,2
5692,2021-07-05,8451,0,5
5693,2022-03-20,13040,2,4
5694,2021-01-05,2622,3,8
5695,2022-03-02,7183,1,1
5696,2020-11-22,1331,0,1
5697,2021-09-11,11342,1,2
5698,2021-01-08,6168,3,2
5699,2021-03-19,13270,0,3
5700,2020-08-29,15207,3,7
5701,2021-06-18,8184,1,1
5702,2020-08-10,2006,3,8
5703,2022-02-26,13242,1,5
5704,2021-03-09,3341,1,10
5705,2021-07-30,8877,3,4
5706,2021-05-12,11254,3,2
5708,2020-09-25,207,3,3
5709,2021-12-28,8277,3,4
5710,2022-03-06,1736,3,2
5711,2021-08-04,34,2,8
5712,2021-05-30,5664,0,5
5713,2022-03-21,15722,0,1
5714,2022-02-02,8522,1,2
5715,2021-09-06,11280,0,2
5716,2020-10-18,3921,3,5
5717,2022-03-13,11342,1,1
5718,2021-07-06,1049,3,10
5719,2020-09-14,5314,3,3
5720,2021-07-16,319,2,5
5721,2020-12-21,4992,0,6
5722,2022-01-09,9551,2,2
5723,2020-10-12,14131,2,4
5724,2021-04-10,8794,2,2
5725,2022-01-28,15084,2,6
5726,2021-07-20,9587,3,3
5727,2021-04-04,13155,0,6
5728,2021-05-13,11224,0,7
5729,2021-04-17,10383,3,2
5730,2021-12-27,15591,3,9
5731,2021-08-11,10627,3,2
5732,2021-11-24,8922,2,1
5733,2020-10-18,1582,3,2
5734,2020-09-08,8100,3,2
5735,2021-02-14,5701,3,2
5736,2021-07-23,12765,2,1
5738,2022-01-31,3810,0,2
5739,2021-06-18,12362,3,5
5740,2021-05-30,15508,2,3
5742,2021-06-24,15768,2,2
5743,2021-12-23,7704,2,3
5744,2021-10-11,12376,3,2
5745,2021-05-31,2093,3,4
5746,2022-01-01,636,3,3
5747,2022-01-26,11532,1,5
5748,2020-07-29,8570,3,1
5749,2021-05-13,7564,0,1
5750,2021-05-01,9555,0,5
5751,2021-06-15,128,2,2
5752,2021-09-23,10377,2,6
5753,2021-12-05,15887,0,1
5754,2021-04-29,5518,2,9
5755,2020-07-24,132,3,5
5756,2020-12-25,12256,1,5
5757,2022-02-20,4275,1,6
5758,2020-08-23,15591,3,7
5759,2021-10-14,3403,2,1
5760,2021-06-26,5024,3,1
5761,2021-03-09,10443,3,5
5762,2020-10-17,15340,1,5
5763,2021-08-09,1763,0,3
5764,2022-03-10,15887,0,2
5765,2021-06-23,12802,2,6
5766,2021-04-20,3463,1,1
5767,2022-02-07,10376,3,10
5768,2020-09-30,12217,2,5
5769,2022-01-03,6254,2,2
5770,2020-09-15,12263,3,1
5771,2022-02-10,9828,0,1
5772,2020-11-03,9223,3,6
5773,2021-02-03,4337,3,5
5774,2021-05-23,5619,3,7
5775,2021-12-05,7736,1,1
5776,2021-07-08,3921,3,5
5777,2021-03-25,11897,3,3
5778,2021-04-02,9613,2,1
5779,2020-11-04,7439,3,7
5780,2021-08-21,2817,0,6
5781,2021-04-23,9828,0,1
5782,2020-11-06,12426,3,11
5783,2021-02-09,4609,0,3
5784,2021-05-26,10604,2,12
5785,2021-08-05,9490,1,3
5786,2020-10-10,12725,0,4
5787,2021-07-06,411,1,7
5788,2020-07-27,13275,0,4
5789,2020-09-05,9551,2,2
5790,2021-05-24,15340,1,2
5791,2021-01-08,12467,3,4
5792,2022-02-23,543,1,4
5793,2021-12-25,9064,3,8
5794,2021-09-27,8368,3,4
5795,2021-11-12,5024,3,10
5796,2020-09-29,11545,0,1
5797,2022-03-04,12475,0,8
5798,2021-12-03,985,3,4
5799,2020-10-07,2876,3,4
5800,2021-11-10,2000,1,3
5801,2022-01-07,12736,3,4
5802,2021-11-22,12141,1,4
5803,2021-09-25,1623,3,3
5804,2021-06-12,3464,0,5
5805,2021-01-12,7651,3,1
5806,2020-08-22,13155,0,6
5807,2021-03-13,13278,3,1
5808,2022-01-11,14131,2,3
5809,2020-07-31,9545,3,2
5810,2021-07-21,2538,1,7
5811,2021-08-28,15959,3,12
5812,2022-03-09,12260,3,3
5813,2020-07-27,11917,3,1
5814,2020-11-23,13644,2,7
5815,2022-01-07,14032,0,3
5816,2021-08-12,4368,3,3
5817,2020-11-29,11791,3,1
5818,2021-02-24,13242,1,5
5820,2022-02-10,4609,0,2
5821,2021-01-20,5366,2,7
5822,2020-08-03,10637,3,2
5823,2021-02-04,6862,2,2
5824,2020-08-15,11410,0,7
5825,2020-12-25,8799,3,4
5826,2022-03-07,3492,1,2
5827,2021-03-03,3171,3,8
5828,2021-12-07,2573,2,2
5829,2021-09-13,14936,2,5
5831,2021-06-23,10637,3,2
5832,2021-09-27,15968,2,7
5833,2021-10-03,6378,0,4
5834,2021-08-30,10028,1,3
5835,2021-04-03,11280,0,1
5837,2022-02-09,12115,0,12
5838,2021-10-06,985,3,3
5839,2021-09-29,1518,1,6
5840,2021-10-12,6493,2,3
5841,2022-01-22,9514,2,5
5842,2020-12-08,1720,3,2
5843,2021-03-10,7334,1,4
5844,2021-12-28,12102,2,1
5845,2021-10-13,8184,1,2
5846,2021-02-11,1771,2,4
5847,2021-03-27,5271,1,3
5848,2022-02-22,15768,2,1
5849,2020-12-04,12575,3,1
5850,2020-11-15,8799,3,5
5851,2022-01-31,14131,2,2
5852,2022-03-22,3797,0,2
5853,2021-12-25,1347,2,3
5854,2020-12-28,13110,3,5
5855,2022-02-27,14295,0,3
5856,2020-08-05,1933,0,6
5857,2022-01-04,8292,3,4
5858,2022-01-05,10268,3,6
5859,2021-01-17,6590,1,5
5860,2020-08-12,2338,2,2
5861,2021-12-31,3965,2,5
5862,2021-02-15,9828,0,2
5863,2021-12-15,15637,0,4
5864,2021-10-11,6912,2,2
5866,2021-07-21,11274,1,1
5867,2021-04-26,9828,0,1
5868,2021-10-22,10604,2,1
5869,2020-09-28,2876,3,6
5870,2021-09-26,7012,3,2
5871,2020-09-05,3598,2,4
5872,2021-04-29,10604,2,2
5873,2020-08-17,256,2,7
5874,2022-02-26,1987,2,2
5875,2021-04-02,6590,1,4
5876,2021-12-20,16221,1,2
5877,2021-09-06,13889,0,2
5878,2021-05-20,168,2,1
5879,2021-03-04,4959,2,2
5880,2020-11-01,3171,3,5
5881,2020-11-08,3246,0,4
5882,2021-09-15,8420,2,4
5884,2021-08-14,4267,0,7
5885,2021-03-12,636,3,2
5886,2021-09-30,7704,2,3
5887,2021-05-28,3363,3,6
5888,2021-06-19,7334,1,2
5889,2021-12-13,11057,0,1
5890,2020-08-05,9130,2,4
5891,2021-04-06,4838,1,3
5892,2021-09-19,9865,0,4
5893,2021-01-13,5137,3,7
5894,2021-11-17,12084,3,2
5895,2022-01-01,13006,0,10
5896,2020-10-10,14131,2,4
5897,2021-06-21,16208,2,4
5898,2021-02-03,7983,3,4
5899,2020-10-26,6912,2,2
5900,2021-02-04,1911,0,2
5901,2021-01-07,3549,3,1
5902,2021-09-03,223,2,1
5903,2020-09-08,8451,0,5
5904,2021-09-17,12342,2,1
5905,2020-07-29,4139,3,4
5906,2021-04-24,11732,0,2
5907,2021-07-13,8819,2,5
5908,2020-09-23,12195,3,5
5909,2022-01-04,5160,3,2
5910,2021-04-22,12934,3,6
5911,2021-12-07,10084,3,5
5912,2021-10-12,6493,2,3
5913,2021-07-27,6524,1,1
5914,2020-08-03,10396,3,7
5915,2020-09-05,2006,3,13
5916,2021-04-08,1771,2,1
5918,2020-09-10,14174,2,3
5919,2020-09-11,15163,0,2
5920,2020-07-31,12508,2,2
5921,2020-11-29,8979,1,3
5922,2021-10-29,6861,3,4
5923,2020-10-16,7704,2,3
5924,2021-09-22,12543,2,1
5925,2021-06-29,12521,1,6
5926,2021-01-17,5695,3,6
5927,2021-01-20,6912,2,2
5928,2022-01-22,12832,2,2
5929,2022-02-02,7633,1,4
5930,2021-04-05,12232,0,3
5931,2021-02-12,11605,2,3
5932,2021-07-13,5487,2,1
5933,2021-08-02,16046,3,1
5934,2021-07-15,5927,0,2
5935,2021-08-14,14451,0,2
5937,2021-07-20,7677,1,4
5938,2020-08-15,12291,3,3
5939,2021-05-31,5811,3,5
5940,2021-03-29,3810,0,7
5941,2020-12-06,14413,3,2
5942,2021-02-26,3464,0,2
5943,2021-09-09,6862,2,2
5944,2021-07-10,6203,1,2
5945,2021-03-29,6736,0,1
5946,2020-12-17,1852,2,2
5947,2021-02-26,15340,1,8
5948,2020-11-14,14032,0,4
5949,2022-02-23,3091,1,3
5950,2021-07-24,3791,1,5
5952,2022-03-04,8184,1,2
5953,2021-07-31,5454,3,4
5954,2021-06-23,3965,2,4
5955,2020-12-01,2765,0,11
5956,2021-05-20,8979,3,8
5957,2020-08-23,3383,3,7
5958,2021-04-29,1258,3,2
5959,2021-12-09,14068,2,3
5960,2021-11-15,7441,0,5
5961,2021-10-14,752,2,5
5962,2021-11-29,1926,3,2
5963,2022-03-03,1881,2,3
5964,2021-06-01,1763,0,2
5965,2021-11-10,814,0,3
5966,2020-12-19,12376,3,1
5967,2022-03-07,7012,3,2
5968,2022-01-08,7704,2,3
5969,2020-12-26,12548,1,2
5970,2021-08-31,11406,0,7
5971,2020-08-19,5078,0,3
5972,2021-07-10,1353,3,3
5973,2021-06-25,8877,3,4
5974,2022-01-05,7256,2,10
5975,2021-12-08,9064,3,6
5976,2021-04-17,4444,3,10
5977,2021-08-24,6862,2,2
5978,2020-09-01,8451,0,5
5979,2021-04-09,2137,0,1
5980,2021-04-28,12667,3,3
5981,2020-11-25,10417,2,2
5982,2021-08-02,10441,1,2
5983,2021-08-15,13360,0,13
5984,2021-04-10,15286,3,4
5985,2020-10-02,2876,3,3
5986,2021-09-10,12765,2,4
5987,2020-12-03,2817,0,4
5988,2021-05-31,6912,2,3
5989,2022-01-16,8901,1,13
5990,2021-02-12,5321,0,3
5991,2020-12-11,3214,0,1
5992,2021-03-12,5664,2,4
5993,2021-08-12,34,2,5
5994,2021-10-14,16221,1,1
5995,2020-10-12,9484,3,1
5996,2020-09-22,14174,2,4
5997,2022-02-06,11342,1,1
5998,2022-03-06,6862,2,2
5999,2021-04-22,12655,2,1
6000,2021-12-25,12263,3,4
6001,2021-08-09,10040,2,5
6002,2022-01-09,11342,1,2
6003,2020-08-22,14174,2,2
6004,2022-01-19,7334,1,3
6005,2021-12-21,13360,0,8
6006,2021-11-25,13242,1,3
6007,2022-03-17,3031,1,1
6008,2021-09-14,6493,2,2
6009,2021-08-03,16208,2,4
6010,2022-01-22,13006,0,7
6011,2021-09-14,16067,1,2
6012,2022-02-20,286,1,4
6013,2022-03-01,8935,0,2
6014,2021-06-10,16121,1,1
6015,2021-10-19,9551,2,2
6016,2022-03-04,8184,1,2
6017,2021-12-13,15974,0,4
6018,2022-03-15,2306,0,6
6019,2021-09-02,11057,0,1
6020,2021-12-19,9979,2,1
6021,2020-11-11,7084,3,3
6022,2022-01-04,2796,3,3
6023,2021-04-08,13876,0,1
6024,2021-04-02,1009,0,7
6025,2021-08-16,11791,3,1
6026,2021-02-07,12367,1,4
6027,2020-11-21,15887,0,1
6028,2021-02-11,16221,1,2
6029,2021-06-17,15442,0,1
6030,2022-02-14,2315,3,1
6031,2021-10-20,13709,3,5
6033,2020-10-08,11236,0,1
6034,2021-04-25,14395,0,2
6035,2021-04-20,8799,3,5
6036,2021-08-26,5657,3,4
6037,2021-11-07,677,3,4
6038,2022-02-03,8451,0,4
6039,2021-12-21,2000,1,3
6040,2021-12-17,543,1,9
6041,2021-02-28,6203,1,2
6042,2021-06-04,8799,3,5
6043,2021-07-06,12655,2,1
6044,2021-10-14,12232,0,2
6045,2020-11-21,7472,0,5
6046,2020-11-20,4368,3,4
6047,2021-05-29,10604,2,2
6048,2020-07-28,5594,3,7
6049,2021-06-13,7670,3,7
6050,2021-02-13,13242,1,2
6051,2020-09-03,9223,3,4
6052,2020-09-24,4967,0,2
6053,2022-01-22,4779,0,3
6054,2022-03-20,10441,1,1
6055,2021-02-15,14913,3,2
6056,2021-03-30,10219,3,1
6057,2022-01-09,1008,1,2
6058,2021-06-19,6626,3,4
6059,2020-10-22,1881,2,4
6060,2021-05-20,9450,0,1
6061,2021-10-06,2315,3,1
6062,2020-10-14,11426,0,1
6063,2021-06-13,6590,1,4
6064,2021-09-23,1502,0,6
6065,2021-01-14,15887,0,1
6066,2021-01-31,9884,1,8
6067,2021-11-19,13006,0,7
6068,2020-10-13,4944,2,5
6069,2021-10-10,15092,3,9
6070,2021-03-15,15669,1,2
6071,2021-07-06,1933,0,2
6072,2021-08-08,11156,3,4
6073,2021-01-13,3704,2,5
6074,2022-03-07,15618,3,5
6075,2020-11-12,3445,2,4
6076,2021-03-19,10604,2,6
6077,2021-01-25,16221,1,1
6078,2021-03-03,5531,1,2
6079,2021-02-11,587,1,2
6080,2020-10-10,14763,3,4
6081,2020-12-31,11791,3,2
6082,2021-07-03,11280,0,2
6084,2021-05-15,3107,3,5
6085,2020-08-22,14632,0,2
6086,2021-05-18,319,2,5
6087,2021-05-03,7651,3,1
6088,2021-10-02,7934,2,3
6089,2021-11-05,14906,3,4
6090,2021-03-12,9740,3,4
6091,2021-07-14,3810,0,5
6092,2021-08-29,15975,3,4
6093,2021-06-13,11163,0,7
6094,2021-04-23,5300,1,2
6095,2020-11-24,14040,0,5
6096,2022-02-06,10161,3,6
6097,2021-12-23,3494,3,3
6098,2020-07-22,13126,0,3
6099,2021-05-23,8753,3,9
6100,2021-05-13,1163,2,7
6101,2021-12-26,15308,1,5
6102,2021-08-25,11994,3,4
6103,2022-03-19,8451,0,6
6104,2020-10-10,10383,3,2
6105,2020-11-21,7934,2,5
6106,2021-10-17,11057,0,3
6107,2020-12-21,13017,2,5
6108,2021-03-21,13299,3,7
6109,2020-11-01,10823,2,4
6110,2021-01-01,13017,2,3
6111,2021-09-18,11006,2,4
6112,2021-07-24,9865,0,1
6113,2021-09-14,11767,0,6
6114,2022-01-24,8122,2,1
6115,2022-01-03,5301,3,5
6116,2020-08-30,14131,2,7
6117,2022-01-07,13819,3,6
6118,2021-12-27,1623,3,4
6119,2020-07-30,13091,3,3
6120,2022-01-12,6368,0,3
6121,2021-04-01,2122,1,1
6122,2022-03-21,12996,2,2
6123,2020-09-23,2520,3,5
6124,2021-05-03,10464,3,3
6125,2021-07-20,10998,3,3
6126,2021-05-01,7710,3,5
6127,2021-06-21,11342,1,1
6128,2022-02-13,5766,1,2
6129,2020-09-23,14247,2,2
6130,2022-02-15,10025,2,2
6131,2020-09-05,11015,3,3
6132,2021-03-03,13639,0,2
6133,2020-10-28,13814,0,6
6134,2020-11-09,1676,3,6
6136,2021-09-16,3646,1,2
6137,2021-07-29,3464,0,5
6138,2021-01-27,2338,2,4
6139,2022-01-27,13270,0,3
6140,2021-07-02,6585,3,5
6141,2021-01-20,14918,3,3
6142,2021-10-11,9545,2,1
6143,2022-01-07,3646,2,3
6144,2020-08-14,9889,0,3
6145,2020-10-14,207,3,2
6146,2022-02-24,9545,3,1
6147,2020-12-03,12426,3,10
6148,2020-08-01,12232,0,2
6149,2021-04-24,1272,0,4
6150,2021-01-31,8819,2,7
6151,2020-12-07,10504,0,2
6152,2021-01-07,9551,2,2
6153,2022-02-26,15857,1,2
6154,2021-12-28,3656,2,4
6155,2020-10-03,14842,0,3
6156,2021-01-16,10084,3,10
6157,2021-12-23,11661,1,3
6158,2022-02-17,7444,0,2
6159,2022-03-22,5369,2,3
6160,2022-01-29,12222,0,2
6161,2020-09-29,7012,3,2
6162,2021-02-03,8799,3,4
6163,2021-09-03,10265,1,1
6164,2021-06-20,11342,1,1
6165,2021-06-11,9940,0,3
6166,2022-02-26,1926,3,2
6167,2020-09-21,15228,0,2
6168,2021-03-13,8598,0,2
6169,2021-06-11,3986,2,8
6170,2021-04-23,11359,0,4
6171,2021-05-07,12256,1,9
6172,2021-04-06,15887,0,1
6173,2020-12-03,15567,1,5
6174,2020-08-31,12415,0,3
6175,2020-11-17,6383,0,9
6177,2021-10-04,13540,0,3
6178,2021-04-23,12050,3,2
6179,2022-02-17,2422,0,1
6180,2020-08-10,5594,3,6
6181,2022-02-28,7059,3,8
6182,2022-02-08,8799,3,4
6183,2021-12-05,910,3,3
6184,2022-03-02,995,3,8
6185,2020-10-11,5701,3,3
6186,2021-02-02,6765,1,8
6187,2021-02-14,11791,3,2
6188,2021-01-13,752,2,5
6189,2020-10-04,12566,3,7
6190,2020-09-09,15694,2,3
6191,2020-11-14,6493,2,3
6192,2021-05-05,5024,3,1
6193,2021-07-17,5567,3,4
6194,2020-11-03,12765,2,4
6195,2022-02-12,3363,3,6
6197,2022-03-08,3810,0,2
6198,2022-03-16,6640,2,3
6199,2022-01-28,2384,2,12
6200,2021-02-13,15722,0,3
6201,2021-02-04,10268,3,2
6202,2021-06-06,1270,3,4
6203,2022-01-04,4635,0,2
6204,2020-12-02,11156,1,4
6205,2021-07-27,6736,0,8
6206,2022-01-02,207,3,2
6207,2021-05-25,10837,2,2
6208,2020-10-09,14131,2,5
6209,2021-07-15,12558,3,3
6210,2021-08-23,8451,0,5
6211,2022-01-30,2000,1,4
6212,2020-11-14,6715,2,2
6213,2020-08-12,12124,0,3
6214,2021-01-13,543,1,4
6215,2021-05-23,8313,1,4
6216,2021-03-22,15228,0,3
6217,2021-09-03,11254,3,1
6218,2021-12-28,10584,1,4
6219,2021-05-17,11280,0,1
6220,2021-04-11,16218,3,4
6221,2022-03-06,2280,0,7
6222,2021-04-14,12263,3,3
6223,2021-07-16,12528,0,4
6224,2021-05-02,8808,1,1
6225,2021-06-22,3899,3,6
6226,2021-04-01,9551,2,2
6227,2020-12-05,5956,2,4
6228,2021-12-24,15722,0,2
6229,2021-09-07,5617,3,11
6230,2021-03-03,5337,2,9
6231,2021-07-03,6337,2,1
6232,2020-09-07,16082,3,5
6233,2021-01-15,4813,1,3
6234,2021-12-20,6199,2,3
6235,2022-01-12,3219,2,1
6236,2021-12-18,15016,0,1
6237,2021-06-29,14131,2,2
6238,2021-01-15,4959,3,1
6239,2021-05-31,15768,2,2
6240,2020-09-09,319,2,6
6241,2021-02-05,13285,1,3
6242,2021-02-17,9401,1,1
6243,2021-12-09,11661,1,5
6244,2022-02-08,9157,2,10
6245,2021-10-17,14632,0,2
6246,2022-03-07,8799,3,5
6247,2021-06-06,8313,1,1
6248,2020-08-31,5337,2,9
6249,2021-07-01,7496,2,1
6250,2021-03-14,12367,1,7
6251,2021-03-04,9551,2,3
6252,2022-02-23,729,0,4
6253,2021-10-08,7183,1,2
6254,2021-04-25,12500,3,3
6255,2020-12-10,7334,1,3
6256,2021-08-17,1852,2,2
6258,2021-10-05,8254,2,5
6259,2021-12-08,1282,2,1
6260,2022-02-03,12850,1,7
6261,2021-08-25,13819,3,5
6262,2021-10-18,10383,3,5
6263,2021-12-17,12420,3,3
6264,2021-02-28,9551,2,2
6266,2021-06-05,3445,2,2
6268,2021-01-05,16221,1,2
6269,2021-07-17,3656,2,3
6270,2021-05-10,7704,2,3
6271,2020-07-29,13126,0,3
6272,2020-10-31,5366,2,3
6273,2021-02-21,12805,1,2
6274,2021-07-14,11819,3,2
6275,2022-03-15,34,2,3
6276,2021-07-21,10518,2,3
6277,2020-12-06,16071,2,1
6278,2021-04-28,12765,2,3
6279,2020-08-29,7161,2,2
6280,2020-11-05,7188,3,1
6281,2022-02-13,12960,3,2
6282,2021-03-30,14918,3,2
6283,2020-09-22,13644,2,4
6284,2021-01-17,13040,2,5
6285,2021-01-21,4959,2,2
6286,2021-12-16,15062,2,1
6287,2021-06-05,7365,3,3
6288,2021-05-07,5766,1,2
6289,2021-06-05,8819,2,3
6290,2021-12-07,6640,0,2
6291,2021-08-10,9011,3,2
6292,2020-12-14,8329,3,2
6293,2021-08-30,11137,3,3
6294,2021-03-18,8451,0,5
6295,2022-02-03,12765,2,3
6296,2022-01-21,13242,1,3
6297,2021-04-11,431,0,5
6298,2021-10-07,5426,2,2
6299,2020-08-30,7934,2,4
6301,2021-09-18,5199,2,4
6302,2021-03-18,5337,2,2
6303,2020-11-27,3464,0,1
6304,2021-02-04,8700,0,3
6305,2021-08-24,12141,1,7
6306,2021-02-03,2412,3,1
6307,2020-12-30,3567,1,5
6308,2021-02-26,7603,3,2
6309,2021-08-08,13833,1,5
6310,2021-07-21,6736,0,1
6311,2021-08-12,12631,0,2
6312,2021-11-22,2752,3,5
6313,2021-12-09,3607,1,1
6314,2021-12-30,2315,3,2
6315,2021-01-04,3408,3,8
6316,2021-08-05,8799,3,4
6317,2021-09-20,2876,3,4
6318,2021-09-13,1626,1,7
6319,2022-02-14,15340,1,5
6320,2022-01-11,15878,3,5
6321,2020-12-07,9352,1,4
6323,2020-10-13,5480,2,3
6324,2021-05-25,6104,1,5
6325,2021-03-16,1954,0,5
6326,2020-10-27,11274,1,1
6327,2020-12-08,3219,2,1
6328,2020-10-30,7098,2,3
6329,2021-03-14,5271,1,3
6330,2021-03-13,12850,1,4
6331,2021-05-07,16242,1,9
6332,2021-04-29,15978,3,2
6333,2022-01-26,4991,2,1
6334,2021-09-08,16221,1,1
6335,2021-08-05,15722,0,3
6336,2021-07-23,2006,3,13
6337,2021-03-29,16208,2,4
6338,2021-04-15,2093,3,4
6339,2021-08-16,7704,2,3
6340,2021-11-04,8309,0,2
6341,2021-10-28,10021,3,7
6342,2022-01-09,4719,2,2
6343,2020-08-18,9245,3,2
6344,2021-07-03,5409,2,2
6346,2021-03-07,6940,3,3
6347,2020-11-23,5408,3,3
6348,2021-11-24,7346,3,9
6349,2020-08-14,10383,3,5
6350,2021-01-23,11361,3,2
6351,2020-08-07,12598,0,3
6352,2021-05-19,14131,2,3
6353,2020-10-16,1774,1,6
6354,2021-06-29,13733,3,5
6355,2020-12-23,11426,2,3
6356,2021-03-15,2986,2,6
6357,2020-09-11,4836,0,1
6358,2020-08-03,9267,3,2
6359,2022-01-31,9551,2,2
6360,2020-12-04,8822,1,3
6361,2021-11-21,9919,0,1
6362,2020-11-28,16135,3,3
6363,2021-02-15,9742,2,3
6364,2020-12-09,7161,2,1
6365,2021-05-08,12805,1,2
6366,2021-03-06,9545,2,6
6367,2020-11-29,1722,0,3
6368,2021-03-12,8979,1,8
6369,2022-02-18,1494,0,4
6370,2021-12-17,12832,2,1
6371,2021-08-30,15722,0,2
6372,2021-01-27,2873,1,5
6373,2021-05-19,16221,1,1
6374,2021-02-28,6591,0,10
6375,2021-05-28,13083,3,5
6376,2021-04-29,2310,2,1
6377,2021-03-04,7489,2,2
6378,2021-02-14,4134,0,6
6379,2020-08-24,1175,0,4
6380,2021-06-24,15722,0,1
6381,2022-01-22,12597,3,1
6382,2021-06-30,6626,3,3
6383,2021-12-13,7169,3,4
6384,2021-11-08,6067,3,1
6385,2020-12-12,2006,3,13
6386,2021-05-18,11532,1,5
6387,2021-06-27,12441,0,9
6388,2021-05-08,16242,1,9
6389,2020-08-30,8799,3,4
6390,2021-07-14,6726,2,1
6391,2021-02-15,2355,2,7
6392,2022-02-04,10362,1,2
6393,2020-12-16,10732,1,1
6394,2021-01-12,5927,0,3
6395,2021-12-02,8233,2,9
6396,2021-12-25,4959,2,2
6397,2021-02-24,11006,2,1
6398,2021-06-07,4429,3,1
6399,2020-12-06,251,0,3
6400,2021-06-15,8843,3,7
6401,2022-03-16,2817,0,7
6402,2020-11-25,13644,2,10
6403,2020-11-11,15442,0,1
6404,2021-05-05,3549,3,4
6405,2021-02-15,2567,0,2
6406,2020-08-28,7732,2,2
6407,2021-07-07,16290,3,2
6408,2020-10-31,1699,2,3
6409,2021-03-13,9957,1,9
6410,2021-02-25,5111,0,5
6411,2022-01-07,11883,0,1
6412,2021-03-09,15531,3,2
6413,2021-02-23,2573,2,2
6414,2021-07-10,7630,2,2
6415,2021-02-22,5136,0,3
6416,2020-08-08,13876,0,3
6418,2020-08-28,11506,0,1
6419,2020-09-06,7337,3,3
6420,2021-06-29,12543,2,2
6421,2021-04-25,11693,3,1
6422,2022-01-06,12222,0,3
6423,2021-07-19,12263,3,3
6424,2020-12-09,8184,1,3
6425,2021-01-09,11572,3,5
6426,2021-03-06,9498,1,3
6427,2021-12-24,1282,2,2
6428,2022-03-20,5927,0,2
6429,2020-12-04,1676,3,6
6430,2022-03-09,12765,2,2
6431,2021-06-04,2315,3,1
6432,2022-01-07,6199,2,3
6433,2022-03-02,14326,2,3
6434,2020-10-08,11749,3,5
6435,2021-08-22,1113,1,3
6436,2021-12-13,6640,0,1
6437,2022-01-29,5576,3,5
6438,2022-01-11,13151,3,2
6439,2021-10-24,14032,0,4
6440,2021-06-24,496,0,2
6441,2022-03-01,14539,3,4
6442,2020-08-09,6560,2,8
6443,2022-03-02,14212,1,1
6444,2020-07-24,15588,2,1
6445,2021-08-25,14068,2,3
6446,2021-03-10,15367,0,4
6447,2021-11-29,5562,3,5
6448,2020-09-07,6716,3,2
6449,2020-10-22,14954,3,4
6450,2021-01-07,15887,0,1
6451,2020-11-16,8888,0,7
6452,2021-01-07,10641,3,4
6453,2020-10-14,15637,0,2
6454,2021-05-14,82,1,12
6455,2021-02-02,12232,0,3
6457,2021-04-14,11006,2,4
6458,2021-08-20,1493,3,7
6459,2021-04-30,15637,0,1
6460,2021-02-18,12261,0,1
6461,2021-03-03,5531,2,3
6463,2022-02-20,16067,1,3
6464,2021-08-21,8451,0,5
6465,2020-11-21,10635,3,5
6467,2020-09-11,15475,0,6
6468,2020-12-12,11224,0,2
6469,2021-04-26,16221,1,1
6470,2020-08-08,7161,2,1
6471,2021-03-25,15244,2,4
6472,2020-10-13,14787,0,3
6473,2021-03-16,15975,3,6
6475,2021-05-12,11184,2,3
6476,2021-07-23,3656,2,2
6477,2021-09-12,13270,0,3
6478,2021-03-03,5300,1,3
6479,2020-12-29,14217,2,4
6480,2021-04-05,4882,0,1
6481,2021-07-04,8958,2,2
6482,2021-08-02,15730,0,2
6483,2021-01-27,5300,1,3
6484,2021-05-08,9660,1,5
